ProcessName,RegionGroup,Parameters,Unit,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
COA_SC_CCS,Japan,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_SC_CCS,Russia,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_SC_CCS,China,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_SC_CCS,India,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_SC_CCS,Middle East,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_SC_CCS,Africa,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_SC_CCS,Brazil,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_SC_CCS,Europe,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_SC_CCS,United States,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_SC_CCS,Japan,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_SC_CCS,Russia,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_SC_CCS,China,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_SC_CCS,India,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_SC_CCS,Middle East,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_SC_CCS,Africa,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_SC_CCS,Brazil,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_SC_CCS,Europe,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_SC_CCS,United States,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_SC_CCS,Japan,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_SC_CCS,Russia,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_SC_CCS,China,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_SC_CCS,India,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_SC_CCS,Middle East,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_SC_CCS,Africa,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_SC_CCS,Brazil,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_OXY_CCS,Europe,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_OXY_CCS,United States,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_OXY_CCS,Japan,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_OXY_CCS,Russia,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_OXY_CCS,China,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_OXY_CCS,India,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_OXY_CCS,Middle East,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_OXY_CCS,Africa,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_OXY_CCS,Brazil,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_OXY_CCS,Europe,Gross_Eff,,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
COA_OXY_CCS,United States,Gross_Eff,,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
COA_OXY_CCS,Japan,Gross_Eff,,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
COA_OXY_CCS,Russia,Gross_Eff,,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
COA_OXY_CCS,China,Gross_Eff,,0.35,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
COA_OXY_CCS,India,Gross_Eff,,0.31,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
COA_OXY_CCS,Middle East,Gross_Eff,,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
COA_OXY_CCS,Africa,Gross_Eff,,0.32,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
COA_OXY_CCS,Brazil,Gross_Eff,,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
COA_OXY_CCS,Europe,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_OXY_CCS,United States,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_OXY_CCS,Japan,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_OXY_CCS,Russia,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_OXY_CCS,China,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_OXY_CCS,India,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_OXY_CCS,Middle East,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_OXY_CCS,Africa,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_OXY_CCS,Brazil,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_OXY_CCS,Europe,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_OXY_CCS,United States,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_OXY_CCS,Japan,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_OXY_CCS,Russia,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_OXY_CCS,China,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_OXY_CCS,India,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_OXY_CCS,Middle East,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_OXY_CCS,Africa,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_OXY_CCS,Brazil,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_OXY_CCS,Europe,CaptureRate,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
COA_OXY_CCS,United States,CaptureRate,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
COA_OXY_CCS,Japan,CaptureRate,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
COA_OXY_CCS,Russia,CaptureRate,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
COA_OXY_CCS,China,CaptureRate,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
COA_OXY_CCS,India,CaptureRate,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
COA_OXY_CCS,Middle East,CaptureRate,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
COA_OXY_CCS,Africa,CaptureRate,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
COA_OXY_CCS,Brazil,CaptureRate,,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
COA_OXY_CCS,Europe,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_OXY_CCS,United States,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_OXY_CCS,Japan,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_OXY_CCS,Russia,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_OXY_CCS,China,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_OXY_CCS,India,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_OXY_CCS,Middle East,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_OXY_CCS,Africa,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_OXY_CCS,Brazil,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_OXY_CCS,Europe,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_OXY_CCS,United States,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_OXY_CCS,Japan,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_OXY_CCS,Russia,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_OXY_CCS,China,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_OXY_CCS,India,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_OXY_CCS,Middle East,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_OXY_CCS,Africa,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_OXY_CCS,Brazil,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_IGCC_CCS,Europe,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_IGCC_CCS,United States,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_IGCC_CCS,Japan,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_IGCC_CCS,Russia,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_IGCC_CCS,China,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_IGCC_CCS,India,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_IGCC_CCS,Middle East,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_IGCC_CCS,Africa,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_IGCC_CCS,Brazil,UnitCapacity,MW,600,600,600,600,600,600,600,600,600,600
COA_IGCC_CCS,Europe,Gross_Eff,,0.36,0.37,0.365,0.36,0.375,0.39,0.405,0.42,0.42,0.42
COA_IGCC_CCS,United States,Gross_Eff,,0.36,0.37,0.365,0.36,0.375,0.39,0.405,0.42,0.42,0.42
COA_IGCC_CCS,Japan,Gross_Eff,,0.36,0.37,0.365,0.36,0.375,0.39,0.405,0.42,0.42,0.42
COA_IGCC_CCS,Russia,Gross_Eff,,0.36,0.37,0.365,0.36,0.375,0.39,0.405,0.42,0.42,0.42
COA_IGCC_CCS,China,Gross_Eff,,0.35,0.36,0.355,0.35,0.365,0.38,0.395,0.41,0.41,0.41
COA_IGCC_CCS,India,Gross_Eff,,0.33,0.34,0.335,0.33,0.345,0.36,0.375,0.39,0.39,0.39
COA_IGCC_CCS,Middle East,Gross_Eff,,0.36,0.37,0.365,0.36,0.375,0.39,0.405,0.42,0.42,0.42
COA_IGCC_CCS,Africa,Gross_Eff,,0.32,0.33,0.325,0.32,0.335,0.35,0.365,0.38,0.38,0.38
COA_IGCC_CCS,Brazil,Gross_Eff,,0.36,0.37,0.365,0.36,0.375,0.39,0.405,0.42,0.42,0.42
COA_IGCC_CCS,Europe,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_IGCC_CCS,United States,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_IGCC_CCS,Japan,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_IGCC_CCS,Russia,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_IGCC_CCS,China,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_IGCC_CCS,India,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_IGCC_CCS,Middle East,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_IGCC_CCS,Africa,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_IGCC_CCS,Brazil,MinLoad,,0.4,0.35,0.325,0.3,0.3,0.3,0.3,0.3,0.3,0.3
COA_IGCC_CCS,Europe,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_IGCC_CCS,United States,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_IGCC_CCS,Japan,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_IGCC_CCS,Russia,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_IGCC_CCS,China,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_IGCC_CCS,India,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_IGCC_CCS,Middle East,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_IGCC_CCS,Africa,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_IGCC_CCS,Brazil,RampRate,%P/Min,2,2.5,2.75,3,3,3,3,3,3,3
COA_IGCC_CCS,Europe,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_IGCC_CCS,United States,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_IGCC_CCS,Japan,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_IGCC_CCS,Russia,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_IGCC_CCS,China,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_IGCC_CCS,India,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_IGCC_CCS,Middle East,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_IGCC_CCS,Africa,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_IGCC_CCS,Brazil,CaptureRate,,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
COA_IGCC_CCS,Europe,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_IGCC_CCS,United States,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_IGCC_CCS,Japan,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_IGCC_CCS,Russia,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_IGCC_CCS,China,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_IGCC_CCS,India,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_IGCC_CCS,Middle East,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_IGCC_CCS,Africa,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_IGCC_CCS,Brazil,EquAvailFactor,,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
COA_IGCC_CCS,Europe,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_IGCC_CCS,United States,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_IGCC_CCS,Japan,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_IGCC_CCS,Russia,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_IGCC_CCS,China,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_IGCC_CCS,India,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_IGCC_CCS,Middle East,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_IGCC_CCS,Africa,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
COA_IGCC_CCS,Brazil,AuxiliaryCon,,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
