2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
3355.15,3481.74,3520.72,3575.08,3657.78,3754.65,3866.73,3995.20,4141.47,4307.16
3369.99,3497.13,3536.29,3590.88,3673.95,3771.25,3883.82,4012.86,4159.78,4326.20
3382.16,3509.77,3549.07,3603.86,3687.22,3784.87,3897.86,4027.36,4174.81,4341.83
3418.01,3546.97,3586.68,3642.05,3726.30,3824.99,3939.17,4070.05,4219.06,4387.85
3388.07,3515.90,3555.27,3610.15,3693.66,3791.49,3904.67,4034.40,4182.10,4349.42
3278.40,3402.09,3440.19,3493.30,3574.10,3668.76,3778.28,3903.81,4046.73,4208.63
3100.30,3217.27,3253.30,3303.52,3379.94,3469.45,3573.02,3691.73,3826.89,3980.00
2888.52,2997.50,3031.06,3077.85,3149.05,3232.45,3328.95,3439.55,3565.47,3708.12
2683.59,2784.84,2816.02,2859.50,2925.64,3003.13,3092.77,3195.53,3312.52,3445.05
2593.04,2690.88,2721.01,2763.01,2826.93,2901.80,2988.42,3087.71,3200.75,3328.81
2557.32,2653.80,2683.52,2724.95,2787.98,2861.82,2947.25,3045.17,3156.65,3282.95
2588.37,2686.02,2716.10,2758.03,2821.83,2896.56,2983.03,3082.14,3194.98,3322.80
2671.77,2772.57,2803.61,2846.90,2912.75,2989.89,3079.15,3181.45,3297.92,3429.87
2796.83,2902.35,2934.85,2980.16,3049.10,3129.85,3223.28,3330.37,3452.30,3590.42
2941.05,3052.01,3086.19,3133.83,3206.33,3291.24,3389.49,3502.10,3630.32,3775.56
3080.31,3196.52,3232.31,3282.21,3358.14,3447.08,3549.98,3667.92,3802.21,3954.33
3194.34,3314.86,3351.97,3403.72,3482.46,3574.69,3681.40,3803.71,3942.97,4100.72
3271.02,3394.43,3432.44,3485.43,3566.06,3660.50,3769.77,3895.02,4037.62,4199.16
3308.36,3433.18,3471.62,3525.22,3606.76,3702.28,3812.80,3939.48,4083.71,4247.09
3313.77,3438.79,3477.30,3530.98,3612.66,3708.34,3819.04,3945.92,4090.39,4254.03
3300.90,3425.43,3463.79,3517.26,3598.63,3693.93,3804.20,3930.59,4074.49,4237.51
3284.94,3408.88,3447.05,3500.26,3581.23,3676.08,3785.81,3911.59,4054.80,4217.03
3277.80,3401.46,3439.55,3492.65,3573.44,3668.08,3777.58,3903.08,4045.98,4207.85
3284.33,3408.24,3446.41,3499.61,3580.57,3675.39,3785.11,3910.86,4054.05,4216.24
3300.89,3425.43,3463.79,3517.26,3598.62,3693.93,3804.20,3930.59,4074.49,4237.51
3316.43,3441.55,3480.09,3533.81,3615.56,3711.31,3822.10,3949.09,4093.67,4257.45
3315.88,3440.98,3479.51,3533.23,3614.96,3710.70,3821.47,3948.43,4092.99,4256.74
3301.00,3425.54,3463.90,3517.37,3598.74,3694.05,3804.32,3930.72,4074.62,4237.64
3301.96,3426.54,3464.91,3518.40,3599.79,3695.12,3805.43,3931.86,4075.81,4238.88
3218.68,3340.11,3377.51,3429.65,3508.99,3601.92,3709.44,3832.69,3973.01,4131.96
3046.96,3161.92,3197.32,3246.68,3321.79,3409.76,3511.55,3628.21,3761.05,3911.52
2824.65,2931.21,2964.04,3009.79,3079.42,3160.97,3255.33,3363.49,3486.63,3626.12
2609.67,2708.13,2738.45,2780.73,2845.05,2920.40,3007.58,3107.50,3221.27,3350.15
2517.85,2612.84,2642.10,2682.89,2744.95,2817.64,2901.76,2998.16,3107.93,3232.27
2481.27,2574.89,2603.72,2643.92,2705.08,2776.72,2859.61,2954.61,3062.79,3185.32
2506.79,2601.37,2630.49,2671.10,2732.89,2805.27,2889.01,2985.00,3094.28,3218.08
2589.43,2687.12,2717.21,2759.16,2822.99,2897.75,2984.25,3083.40,3196.29,3324.17
2713.63,2816.01,2847.54,2891.50,2958.39,3036.74,3127.39,3231.30,3349.60,3483.61
2856.95,2964.74,2997.94,3044.22,3114.64,3197.13,3292.57,3401.96,3526.51,3667.60
2995.34,3108.34,3143.15,3191.67,3265.50,3351.99,3452.05,3566.74,3697.32,3845.25
3108.58,3225.86,3261.98,3312.34,3388.96,3478.71,3582.56,3701.58,3837.10,3990.62
3184.59,3304.73,3341.74,3393.33,3471.83,3563.77,3670.16,3792.09,3930.93,4088.20
