2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
4857.75,5041.02,5097.47,5176.16,5295.90,5436.15,5598.43,5784.43,5996.21,6236.10
4879.26,5063.35,5120.04,5199.08,5319.35,5460.23,5623.23,5810.05,6022.77,6263.73
4937.73,5124.02,5181.39,5261.38,5383.09,5525.65,5690.60,5879.67,6094.93,6338.78
4975.02,5162.71,5220.52,5301.11,5423.74,5567.39,5733.58,5924.07,6140.96,6386.65
4915.08,5100.52,5157.63,5237.25,5358.40,5500.31,5664.51,5852.70,6066.98,6309.71
4745.30,4924.33,4979.47,5056.34,5173.31,5310.32,5468.84,5650.54,5857.41,6091.75
4484.98,4654.19,4706.30,4778.95,4889.51,5019.00,5168.82,5340.55,5536.08,5757.56
4181.93,4339.70,4388.30,4456.04,4559.12,4679.86,4819.57,4979.69,5162.00,5368.53
3904.16,4051.46,4096.82,4160.07,4256.30,4369.02,4499.44,4648.93,4819.14,5011.94
3773.01,3915.36,3959.20,4020.32,4113.32,4222.25,4348.30,4492.76,4657.25,4843.58
3721.28,3861.67,3904.91,3965.20,4056.92,4164.36,4288.68,4431.16,4593.40,4777.17
3766.28,3908.38,3952.14,4013.15,4105.98,4214.73,4340.54,4484.75,4648.95,4834.94
3887.13,4033.78,4078.95,4141.92,4237.73,4349.96,4479.82,4628.65,4798.12,4990.08
4068.33,4221.82,4269.10,4335.00,4435.28,4552.74,4688.65,4844.43,5021.79,5222.70
4277.29,4438.66,4488.36,4557.65,4663.09,4786.58,4929.47,5093.24,5279.72,5490.95
4479.05,4648.04,4700.08,4772.64,4883.05,5012.37,5162.00,5333.50,5528.76,5749.96
4644.28,4819.50,4873.46,4948.69,5063.17,5197.26,5352.41,5530.24,5732.71,5962.06
4755.39,4934.80,4990.06,5067.09,5184.31,5321.61,5480.47,5662.55,5869.86,6104.70
4809.51,4990.96,5046.85,5124.76,5243.31,5382.17,5542.84,5726.99,5936.67,6174.18
4817.37,4999.12,5055.10,5133.13,5251.88,5390.97,5551.90,5736.35,5946.37,6184.27
4798.74,4979.79,5035.55,5113.29,5231.57,5370.12,5530.43,5714.17,5923.38,6160.36
4775.66,4955.83,5011.32,5088.69,5206.40,5344.29,5503.82,5686.68,5894.88,6130.72
4765.33,4945.12,5000.49,5077.68,5195.15,5332.73,5491.92,5674.38,5882.13,6117.46
4774.82,4954.97,5010.45,5087.80,5205.49,5343.35,5502.86,5685.69,5893.85,6129.65
4798.84,4979.89,5035.65,5113.39,5231.68,5370.23,5530.54,5714.29,5923.50,6160.48
4821.37,5003.27,5059.29,5137.40,5256.24,5395.44,5556.51,5741.12,5951.31,6189.41
4820.60,5002.47,5058.49,5136.58,5255.40,5394.58,5555.62,5740.20,5950.36,6188.42
4878.63,5062.69,5119.38,5198.41,5318.66,5459.52,5622.50,5809.30,6021.99,6262.91
4840.87,5023.51,5079.76,5158.18,5277.50,5417.27,5578.98,5764.34,5975.38,6214.44
4683.65,4860.35,4914.77,4990.64,5106.09,5241.32,5397.78,5577.12,5781.30,6012.60
4422.33,4589.18,4640.56,4712.20,4821.21,4948.89,5096.63,5265.95,5458.75,5677.14
4109.08,4264.10,4311.85,4378.41,4479.70,4598.34,4735.61,4892.94,5072.08,5275.00
3812.40,3956.24,4000.53,4062.29,4156.27,4266.34,4393.70,4539.67,4705.88,4894.15
3679.39,3818.21,3860.96,3920.57,4011.26,4117.49,4240.41,4381.29,4541.69,4723.40
3626.43,3763.24,3805.38,3864.13,3953.52,4058.22,4179.36,4318.22,4476.31,4655.40
3663.40,3801.62,3844.18,3903.53,3993.83,4099.60,4221.98,4362.25,4521.96,4702.87
3783.14,3925.87,3969.83,4031.11,4124.36,4233.59,4359.97,4504.83,4669.76,4856.58
3963.09,4112.61,4158.66,4222.86,4320.54,4434.97,4567.36,4719.10,4891.88,5087.59
4170.73,4328.09,4376.55,4444.11,4546.92,4667.34,4806.66,4966.36,5148.18,5354.15
4371.22,4536.14,4586.93,4657.74,4765.49,4891.70,5037.72,5205.10,5395.66,5611.53
4535.29,4706.40,4759.10,4832.57,4944.36,5075.30,5226.81,5400.46,5598.18,5822.15
4645.42,4820.68,4874.66,4949.91,5064.42,5198.55,5353.73,5531.60,5734.12,5963.53
4698.73,4876.01,4930.61,5006.72,5122.54,5258.21,5415.17,5595.08,5799.93,6031.97
4705.94,4883.49,4938.17,5014.40,5130.40,5266.27,5423.48,5603.67,5808.83,6041.22
4686.76,4863.59,4918.05,4993.97,5109.49,5244.81,5401.38,5580.83,5785.15,6016.61
4663.17,4839.11,4893.29,4968.83,5083.77,5218.41,5374.19,5552.74,5756.03,5986.32
4652.34,4827.87,4881.92,4957.29,5071.97,5206.29,5361.71,5539.84,5742.66,5972.42
4661.31,4837.17,4891.33,4966.84,5081.74,5216.32,5372.04,5550.52,5753.73,5983.93
4684.79,4861.54,4915.98,4991.87,5107.35,5242.61,5399.11,5578.49,5782.72,6014.08
4706.82,4884.40,4939.09,5015.34,5131.36,5267.26,5424.49,5604.72,5809.91,6042.36
4705.64,4883.18,4937.86,5014.08,5130.07,5265.94,5423.13,5603.31,5808.46,6040.84
4660.64,4836.47,4890.63,4966.13,5081.01,5215.57,5371.27,5549.72,5752.90,5983.06
4673.38,4849.70,4904.00,4979.71,5094.90,5229.84,5385.96,5564.90,5768.64,5999.43
4563.49,4735.67,4788.69,4862.62,4975.10,5106.86,5259.31,5434.04,5632.99,5858.36
4318.62,4481.55,4531.73,4601.69,4708.14,4832.83,4977.10,5142.46,5330.73,5544.00
3994.26,4144.95,4191.36,4256.07,4354.52,4469.85,4603.28,4756.22,4930.35,5127.60
3733.52,3874.38,3917.76,3978.24,4070.27,4178.07,4302.79,4445.74,4608.51,4792.89
3603.04,3738.98,3780.84,3839.21,3928.02,4032.05,4152.42,4290.37,4447.45,4625.38
3551.20,3685.18,3726.44,3783.97,3871.51,3974.04,4092.67,4228.64,4383.46,4558.83
3587.72,3723.08,3764.77,3822.89,3911.32,4014.91,4134.76,4272.13,4428.54,4605.72
3705.54,3845.34,3888.40,3948.43,4039.77,4146.75,4270.54,4412.42,4573.97,4756.97
3882.50,4028.98,4074.09,4136.98,4232.68,4344.78,4474.48,4623.14,4792.40,4984.13
4086.65,4240.83,4288.31,4354.51,4455.25,4573.24,4709.76,4866.23,5044.39,5246.21
4283.75,4445.36,4495.14,4564.53,4670.12,4793.81,4936.91,5100.93,5287.68,5499.23
4445.05,4612.75,4664.40,4736.41,4845.98,4974.32,5122.81,5293.01,5486.79,5706.31
4553.36,4725.15,4778.06,4851.82,4964.06,5095.52,5247.63,5421.98,5620.49,5845.35
4605.87,4779.64,4833.16,4907.77,5021.30,5154.28,5308.15,5484.50,5685.30,5912.76
4613.12,4787.16,4840.77,4915.50,5029.21,5162.40,5316.50,5493.14,5694.25,5922.07
4594.51,4767.85,4821.24,4895.66,5008.92,5141.57,5295.05,5470.98,5671.28,5898.17
4571.63,4744.11,4797.23,4871.29,4983.98,5115.97,5268.69,5443.74,5643.04,5868.81
4561.37,4733.47,4786.47,4860.36,4972.79,5104.49,5256.87,5431.52,5630.38,5855.64
4570.65,4743.09,4796.20,4870.24,4982.90,5114.87,5267.55,5442.56,5641.82,5867.54
4594.26,4767.59,4820.98,4895.40,5008.65,5141.29,5294.77,5470.68,5670.97,5897.85
4616.50,4790.67,4844.32,4919.10,5032.89,5166.18,5320.40,5497.17,5698.43,5926.41
4615.99,4790.14,4843.78,4918.55,5032.33,5165.61,5319.81,5496.55,5697.79,5925.75
4612.23,4786.24,4839.83,4914.54,5028.23,5161.40,5315.47,5492.07,5693.15,5920.92
4607.86,4781.71,4835.25,4909.89,5023.47,5156.51,5310.44,5486.87,5687.76,5915.31
4483.14,4652.28,4704.37,4777.00,4887.50,5016.94,5166.71,5338.36,5533.81,5755.21
4236.17,4395.99,4445.21,4513.84,4618.26,4740.56,4882.08,5044.28,5228.96,5438.16
3920.63,4068.55,4114.10,4177.61,4274.25,4387.45,4518.42,4668.54,4839.47,5033.08
3805.58,3949.16,3993.38,4055.02,4148.83,4258.70,4385.83,4531.55,4697.46,4885.39
3672.80,3811.37,3854.05,3913.54,4004.08,4110.12,4232.81,4373.44,4533.56,4714.94
3620.25,3756.83,3798.90,3857.55,3946.78,4051.31,4172.24,4310.86,4468.69,4647.47
3657.85,3795.85,3838.36,3897.61,3987.77,4093.38,4215.58,4355.64,4515.10,4695.74
3778.40,3920.95,3964.85,4026.06,4119.20,4228.29,4354.51,4499.18,4663.90,4850.50
3959.29,4108.67,4154.67,4218.81,4316.40,4430.72,4562.98,4714.58,4887.19,5082.72
4167.93,4325.18,4373.61,4441.12,4543.86,4664.20,4803.43,4963.02,5144.72,5350.55
4369.36,4534.21,4584.98,4655.76,4763.46,4889.62,5035.58,5202.88,5393.37,5609.15
