2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
875.35,902.99,1012.43,1128.77,1246.50,1368.39,1493.34,1620.06,1747.13,1873.01
850.31,877.16,983.47,1096.49,1210.86,1329.26,1450.65,1573.75,1697.20,1819.49
840.39,866.93,972.01,1083.71,1196.75,1313.78,1433.75,1555.42,1677.44,1798.30
846.91,873.65,979.55,1092.12,1206.03,1323.96,1444.86,1567.48,1690.43,1812.23
870.12,897.60,1006.38,1122.03,1239.05,1360.21,1484.42,1610.39,1736.70,1861.83
904.94,933.51,1046.64,1166.91,1288.60,1414.60,1543.76,1674.75,1806.11,1936.23
945.07,974.91,1093.05,1218.63,1345.72,1477.29,1612.16,1748.95,1886.11,2021.99
983.24,1014.24,1136.90,1267.30,1399.27,1535.86,1675.84,1817.77,1960.11,2101.11
1026.35,1058.71,1186.80,1322.96,1460.73,1603.34,1749.47,1897.65,2046.24,2193.44
1064.69,1098.28,1231.22,1372.52,1515.49,1663.46,1815.09,1968.83,2123.00,2275.72
1094.77,1129.33,1266.11,1411.46,1558.51,1710.70,1866.65,2024.78,2183.33,2340.40
1115.24,1150.47,1289.88,1438.01,1587.85,1742.93,1901.84,2062.95,2224.50,2384.53
1126.62,1162.22,1303.12,1452.80,1604.21,1760.90,1921.46,2084.25,2247.47,2409.15
1130.55,1166.29,1307.72,1457.95,1609.90,1767.16,1928.30,2091.66,2255.47,2417.73
1128.90,1164.59,1305.81,1455.82,1607.56,1764.59,1925.49,2088.62,2252.18,2414.21
1122.96,1158.45,1298.90,1448.09,1599.01,1755.20,1915.24,2077.50,2240.19,2401.35
1113.05,1148.21,1287.35,1435.19,1584.74,1739.52,1898.12,2058.92,2220.15,2379.87
1117.16,1152.43,1292.01,1440.33,1590.39,1745.70,1904.84,2066.20,2228.00,2388.27
1112.10,1147.18,1286.04,1433.63,1582.97,1737.53,1895.91,2056.50,2217.53,2377.05
1094.36,1128.87,1265.44,1410.62,1557.53,1709.59,1865.40,2023.40,2181.84,2338.79
1067.21,1100.90,1234.30,1376.10,1519.59,1668.14,1820.41,1974.84,2129.70,2283.11
1024.23,1056.56,1184.57,1320.66,1458.37,1600.94,1747.09,1895.30,2043.93,2191.17
975.10,1005.89,1127.79,1257.38,1388.50,1524.25,1663.42,1804.55,1946.08,2086.27
912.24,941.04,1055.09,1176.32,1299.00,1426.01,1556.22,1688.27,1820.69,1951.87
836.80,863.22,967.86,1079.11,1191.70,1308.29,1427.84,1549.14,1670.81,1791.36
810.70,836.31,937.69,1045.48,1154.56,1267.53,1383.37,1500.90,1618.79,1735.61
800.31,825.58,925.67,1032.08,1139.77,1251.29,1365.66,1481.68,1598.07,1713.39
807.55,833.05,934.04,1041.42,1150.08,1262.60,1378.00,1495.07,1612.51,1728.87
831.02,857.26,961.17,1071.66,1183.47,1299.26,1417.99,1538.45,1659.28,1779.01
866.27,893.62,1001.94,1117.10,1233.64,1354.32,1478.07,1603.62,1729.56,1854.34
906.93,935.56,1048.94,1169.49,1291.49,1417.82,1547.36,1678.78,1810.60,1941.21
944.47,974.24,1092.05,1217.31,1344.07,1475.27,1609.72,1746.05,1882.77,2018.21
980.63,1011.54,1133.88,1263.95,1395.57,1531.80,1671.41,1812.97,1954.93,2095.56
1008.23,1040.02,1165.83,1299.58,1434.91,1574.99,1718.54,1864.10,2010.06,2154.66
1025.65,1058.00,1186.01,1322.09,1459.78,1602.30,1748.34,1896.43,2044.93,2192.03
1033.78,1066.39,1195.44,1332.62,1471.42,1615.09,1762.30,1911.57,2061.26,2209.54
1035.31,1067.97,1197.24,1334.64,1473.66,1617.55,1764.99,1914.49,2064.41,2212.91
1033.62,1066.24,1195.31,1332.49,1471.30,1614.95,1762.16,1911.43,2061.10,2209.37
1031.57,1064.12,1192.94,1329.86,1468.38,1611.76,1758.67,1907.64,2057.02,2205.00
1030.52,1063.03,1191.71,1328.47,1466.85,1610.07,1756.83,1905.64,2054.86,2202.69
1029.90,1062.39,1190.96,1327.63,1465.91,1609.03,1755.69,1904.41,2053.53,2201.25
1046.05,1079.04,1209.60,1348.38,1488.82,1634.17,1783.12,1934.15,2085.60,2235.63
1053.61,1086.83,1218.30,1358.07,1499.50,1645.88,1795.89,1948.00,2100.54,2251.64
1046.81,1079.81,1210.41,1349.25,1489.76,1635.18,1784.21,1935.33,2086.87,2236.99
1025.60,1057.98,1186.17,1322.46,1460.39,1603.21,1749.64,1898.20,2047.20,2194.84
984.91,1016.01,1139.11,1270.01,1402.47,1539.63,1680.27,1822.95,1966.06,2107.86
932.64,962.08,1078.68,1202.64,1328.09,1457.99,1591.20,1726.33,1861.87,1996.18
871.45,898.97,1007.93,1123.77,1241.01,1362.41,1486.90,1613.19,1739.88,1865.41
800.66,825.91,925.81,1032.04,1139.54,1250.82,1364.88,1480.56,1596.57,1711.51
774.97,799.41,896.11,998.93,1102.98,1210.70,1321.10,1433.07,1545.36,1656.62
764.74,788.85,884.28,985.74,1088.42,1194.72,1303.66,1414.15,1524.97,1634.76
772.45,796.80,893.19,995.67,1099.39,1206.75,1316.79,1428.40,1540.33,1651.22
795.07,820.13,919.34,1024.83,1131.58,1242.08,1355.34,1470.21,1585.42,1699.56
829.04,855.18,958.63,1068.62,1179.92,1295.15,1413.25,1533.02,1653.14,1772.15
868.21,895.58,1003.91,1119.10,1235.66,1356.33,1480.00,1605.43,1731.22,1855.85
905.64,934.19,1047.15,1167.25,1288.80,1414.60,1543.52,1674.25,1805.34,1935.21
936.47,965.99,1082.79,1206.99,1332.67,1462.75,1596.06,1731.24,1866.80,2001.09
957.07,987.23,1106.61,1233.53,1361.97,1494.92,1631.16,1769.31,1907.85,2045.09
966.90,997.38,1117.98,1246.21,1375.97,1510.28,1647.92,1787.50,1927.46,2066.11
968.03,998.54,1119.29,1247.67,1377.58,1512.05,1649.85,1789.59,1929.72,2068.53
964.22,994.61,1114.88,1242.75,1372.15,1506.09,1643.35,1782.54,1922.11,2060.38
959.63,989.88,1109.57,1236.84,1365.63,1498.93,1635.54,1774.06,1912.97,2050.58
957.54,987.72,1107.15,1234.14,1362.64,1495.66,1631.96,1770.18,1908.79,2046.10
959.26,989.49,1109.14,1236.36,1365.09,1498.35,1634.90,1773.37,1912.22,2049.78
963.79,994.17,1114.38,1242.20,1371.54,1505.43,1642.62,1781.75,1921.26,2059.46
986.67,1017.76,1140.83,1271.68,1404.10,1541.16,1681.61,1824.03,1966.86,2108.34
1001.49,1033.06,1157.97,1290.79,1425.19,1564.31,1706.88,1851.44,1996.41,2140.02
