2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
1518.97,1576.27,1593.92,1618.53,1655.97,1699.83,1750.57,1808.73,1874.95,1949.96
1405.09,1458.11,1474.43,1497.19,1531.83,1572.40,1619.34,1673.14,1734.39,1803.78
1314.12,1363.70,1378.97,1400.26,1432.65,1470.59,1514.49,1564.81,1622.10,1687.00
1268.32,1316.17,1330.91,1351.45,1382.71,1419.33,1461.70,1510.27,1565.56,1628.19
1250.12,1297.28,1311.81,1332.06,1362.87,1398.97,1440.73,1488.59,1543.09,1604.83
1262.94,1310.59,1325.26,1345.72,1376.85,1413.32,1455.50,1503.86,1558.92,1621.29
1304.30,1353.51,1368.67,1389.79,1421.94,1459.60,1503.17,1553.12,1609.98,1674.39
1366.42,1417.98,1433.86,1455.99,1489.67,1529.12,1574.77,1627.09,1686.66,1754.14
1438.09,1492.35,1509.06,1532.36,1567.81,1609.33,1657.37,1712.43,1775.13,1846.15
1507.29,1564.16,1581.67,1606.09,1643.24,1686.76,1737.11,1794.83,1860.54,1934.97
1563.92,1622.92,1641.09,1666.43,1704.98,1750.13,1802.38,1862.26,1930.44,2007.67
1601.94,1662.38,1681.00,1706.95,1746.43,1792.68,1846.20,1907.54,1977.38,2056.49
1620.38,1681.51,1700.34,1726.59,1766.53,1813.31,1867.44,1929.49,2000.13,2080.15
1622.92,1684.15,1703.01,1729.30,1769.30,1816.16,1870.38,1932.52,2003.27,2083.42
1616.39,1677.37,1696.15,1722.34,1762.18,1808.85,1862.85,1924.74,1995.21,2075.03
1608.36,1669.04,1687.73,1713.78,1753.43,1799.86,1853.59,1915.18,1985.29,2064.72
1604.76,1665.30,1683.95,1709.95,1749.50,1795.83,1849.44,1910.89,1980.85,2060.10
1608.01,1668.68,1687.36,1713.41,1753.05,1799.48,1853.19,1914.76,1984.87,2064.28
1616.30,1677.28,1696.06,1722.25,1762.09,1808.75,1862.75,1924.64,1995.10,2074.92
1624.11,1685.39,1704.26,1730.57,1770.60,1817.49,1871.75,1933.93,2004.74,2084.94
1623.93,1685.20,1704.07,1730.38,1770.40,1817.29,1871.54,1933.72,2004.52,2084.71
1610.97,1671.75,1690.47,1716.57,1756.28,1802.79,1856.61,1918.29,1988.52,2068.08
1615.17,1676.11,1694.88,1721.04,1760.85,1807.49,1861.44,1923.29,1993.70,2073.47
1576.74,1636.23,1654.55,1680.09,1718.96,1764.48,1817.15,1877.53,1946.27,2024.13
1491.88,1548.16,1565.50,1589.66,1626.44,1669.51,1719.35,1776.47,1841.51,1915.19
1379.81,1431.87,1447.91,1470.26,1504.27,1544.11,1590.20,1643.03,1703.19,1771.33
1339.09,1389.61,1405.17,1426.86,1459.87,1498.53,1543.26,1594.54,1652.92,1719.05
1292.47,1341.24,1356.25,1377.19,1409.05,1446.37,1489.54,1539.03,1595.38,1659.20
1274.02,1322.09,1336.89,1357.53,1388.93,1425.72,1468.28,1517.06,1572.60,1635.52
1287.22,1335.79,1350.74,1371.60,1403.32,1440.49,1483.49,1532.78,1588.89,1652.46
1329.54,1379.70,1395.15,1416.69,1449.46,1487.85,1532.26,1583.17,1641.13,1706.79
1393.05,1445.60,1461.79,1484.36,1518.69,1558.91,1605.45,1658.79,1719.52,1788.31
1466.29,1521.61,1538.65,1562.40,1598.54,1640.88,1689.86,1746.01,1809.93,1882.34
1537.01,1594.99,1612.85,1637.75,1675.64,1720.01,1771.36,1830.21,1897.22,1973.12
1594.89,1655.06,1673.60,1699.43,1738.75,1784.79,1838.07,1899.14,1968.67,2047.43
1633.78,1695.42,1714.40,1740.87,1781.14,1828.31,1882.89,1945.45,2016.67,2097.36
1652.66,1715.01,1734.22,1760.99,1801.72,1849.44,1904.65,1967.93,2039.98,2121.59
1655.30,1717.75,1736.98,1763.80,1804.60,1852.39,1907.69,1971.07,2043.23,2124.98
1648.64,1710.84,1730.00,1756.70,1797.34,1844.94,1900.01,1963.14,2035.01,2116.43
1640.41,1702.30,1721.36,1747.94,1788.37,1835.73,1890.53,1953.35,2024.86,2105.87
1636.67,1698.42,1717.44,1743.95,1784.29,1831.54,1886.22,1948.89,2020.24,2101.06
1639.88,1701.75,1720.81,1747.37,1787.80,1835.14,1889.92,1952.72,2024.21,2105.19
1648.20,1710.39,1729.54,1756.24,1796.86,1844.45,1899.51,1962.62,2034.47,2115.87
1656.00,1718.48,1737.72,1764.54,1805.36,1853.18,1908.50,1971.90,2044.10,2125.88
1656.68,1719.19,1738.44,1765.28,1806.11,1853.94,1909.29,1972.72,2044.95,2126.76
1676.57,1739.82,1759.30,1786.46,1827.79,1876.19,1932.20,1996.40,2069.49,2152.28
1662.78,1725.51,1744.83,1771.77,1812.75,1860.76,1916.31,1979.97,2052.47,2134.58
1607.20,1667.83,1686.51,1712.54,1752.16,1798.56,1852.25,1913.79,1983.86,2063.23
1515.30,1572.47,1590.08,1614.63,1651.98,1695.73,1746.35,1804.37,1870.43,1945.26
1405.34,1458.36,1474.69,1497.45,1532.09,1572.67,1619.62,1673.43,1734.69,1804.09
1362.07,1413.46,1429.28,1451.35,1484.92,1524.25,1569.75,1621.90,1681.28,1748.55
1315.48,1365.11,1380.39,1401.70,1434.13,1472.11,1516.06,1566.42,1623.77,1688.74
1296.98,1345.91,1360.98,1382.00,1413.96,1451.41,1494.74,1544.40,1600.94,1664.99
1307.34,1356.66,1371.85,1393.03,1425.26,1463.00,1506.67,1556.73,1613.73,1678.29
1349.01,1399.91,1415.58,1437.44,1470.69,1509.64,1554.70,1606.36,1665.17,1731.79
1411.59,1464.85,1481.25,1504.12,1538.91,1579.67,1626.82,1680.87,1742.41,1812.12
1483.78,1539.76,1557.00,1581.03,1617.61,1660.45,1710.01,1766.83,1831.51,1904.79
1553.46,1612.07,1630.12,1655.28,1693.57,1738.43,1790.32,1849.80,1917.53,1994.24
1610.47,1671.24,1689.95,1716.04,1755.73,1802.23,1856.03,1917.70,1987.91,2067.44
1648.74,1710.95,1730.10,1756.81,1797.45,1845.05,1900.13,1963.26,2035.14,2116.56
1667.26,1730.16,1749.54,1776.55,1817.64,1865.78,1921.48,1985.32,2058.00,2140.34
