2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
2309.35,2396.47,2423.31,2460.72,2517.64,2584.32,2661.46,2749.89,2850.57,2964.61
2277.69,2363.63,2390.09,2426.99,2483.13,2548.90,2624.98,2712.20,2811.50,2923.98
2305.23,2392.20,2418.99,2456.33,2513.16,2579.71,2656.72,2744.99,2845.49,2959.33
2379.18,2468.94,2496.59,2535.13,2593.77,2662.46,2741.94,2833.04,2936.76,3054.26
2490.06,2584.00,2612.94,2653.27,2714.65,2786.54,2869.73,2965.07,3073.63,3196.60
2617.92,2716.68,2747.10,2789.51,2854.04,2929.63,3017.08,3117.32,3231.45,3360.73
2741.37,2844.80,2876.65,2921.06,2988.64,3067.78,3159.36,3264.33,3383.84,3519.22
2842.47,2949.71,2982.74,3028.79,3098.85,3180.92,3275.88,3384.71,3508.63,3649.01
2910.46,3020.27,3054.09,3101.24,3172.98,3257.01,3354.23,3465.67,3592.56,3736.29
2943.58,3054.63,3088.84,3136.52,3209.08,3294.07,3392.40,3505.11,3633.44,3778.80
2948.39,3059.63,3093.88,3141.65,3214.32,3299.45,3397.94,3510.84,3639.37,3784.98
2936.99,3047.80,3081.93,3129.50,3201.90,3286.70,3384.81,3497.27,3625.31,3770.35
2922.87,3033.14,3067.10,3114.45,3186.50,3270.89,3368.53,3480.45,3607.87,3752.21
2916.55,3026.59,3060.47,3107.72,3179.61,3263.82,3361.25,3472.92,3600.07,3744.10
2922.36,3032.61,3066.57,3113.91,3185.94,3270.32,3367.94,3479.84,3607.24,3751.56
2937.06,3047.87,3081.99,3129.57,3201.97,3286.77,3384.88,3497.34,3625.39,3770.43
2950.84,3062.17,3096.46,3144.26,3217.00,3302.20,3400.77,3513.76,3642.40,3788.13
2950.37,3061.69,3095.97,3143.76,3216.49,3301.67,3400.23,3513.20,3641.82,3787.53
2967.63,3079.59,3114.07,3162.15,3235.30,3320.98,3420.11,3533.74,3663.12,3809.67
2953.51,3064.94,3099.26,3147.11,3219.91,3305.18,3403.85,3516.94,3645.70,3791.56
2865.71,2973.82,3007.12,3053.55,3124.18,3206.92,3302.65,3412.38,3537.31,3678.83
2708.70,2810.89,2842.37,2886.25,2953.01,3031.22,3121.71,3225.42,3343.51,3477.28
2515.01,2609.89,2639.12,2679.86,2741.85,2814.46,2898.48,2994.78,3104.42,3228.62
2334.09,2422.15,2449.28,2487.09,2544.62,2612.01,2689.98,2779.36,2881.11,2996.38
2252.71,2337.70,2363.87,2400.37,2455.89,2520.94,2596.19,2682.44,2780.65,2891.90
2220.30,2304.07,2329.87,2365.83,2420.56,2484.67,2558.84,2643.85,2740.65,2850.30
2242.93,2327.55,2353.61,2389.94,2445.23,2509.99,2584.92,2670.80,2768.58,2879.34
2316.19,2403.58,2430.49,2468.01,2525.10,2591.98,2669.35,2758.04,2859.01,2973.40
2426.30,2517.84,2546.03,2585.34,2645.14,2715.20,2796.25,2889.15,2994.93,3114.75
2553.36,2649.69,2679.36,2720.72,2783.66,2857.38,2942.68,3040.44,3151.76,3277.86
2676.03,2777.00,2808.09,2851.44,2917.40,2994.67,3084.06,3186.53,3303.19,3435.34
2776.43,2881.18,2913.44,2958.41,3026.85,3107.01,3199.76,3306.07,3427.11,3564.22
2843.81,2951.11,2984.15,3030.22,3100.32,3182.42,3277.42,3386.31,3510.29,3650.73
2876.44,2984.96,3018.38,3064.98,3135.88,3218.93,3315.02,3425.16,3550.56,3692.61
2880.85,2989.53,3023.01,3069.68,3140.69,3223.87,3320.10,3430.41,3556.00,3698.27
2869.11,2977.36,3010.70,3057.18,3127.90,3210.74,3306.58,3416.44,3541.52,3683.21
2854.68,2962.38,2995.55,3041.80,3112.16,3194.58,3289.94,3399.25,3523.70,3664.68
2848.05,2955.50,2988.60,3034.73,3104.94,3187.17,3282.31,3391.36,3515.52,3656.17
2853.54,2961.20,2994.35,3040.58,3110.92,3193.31,3288.63,3397.89,3522.29,3663.21
2867.91,2976.11,3009.44,3055.89,3126.59,3209.39,3305.19,3415.01,3540.04,3681.66
2881.39,2990.10,3023.58,3070.26,3141.28,3224.47,3320.73,3431.06,3556.67,3698.97
2880.67,2989.35,3022.82,3069.49,3140.49,3223.67,3319.90,3430.20,3555.78,3698.04
2853.13,2960.77,2993.93,3040.15,3110.47,3192.85,3288.16,3397.41,3521.79,3662.69
2860.93,2968.87,3002.11,3048.46,3118.98,3201.58,3297.15,3406.69,3531.42,3672.70
2793.69,2899.09,2931.55,2976.81,3045.67,3126.33,3219.66,3326.63,3448.42,3586.39
2643.86,2743.60,2774.32,2817.15,2882.32,2958.66,3046.98,3148.21,3263.47,3394.03
2445.38,2537.64,2566.06,2605.67,2665.95,2736.55,2818.24,2911.88,3018.48,3139.25
2286.11,2372.36,2398.93,2435.96,2492.31,2558.32,2634.68,2722.22,2821.88,2934.78
2206.27,2289.51,2315.15,2350.89,2405.27,2468.97,2542.67,2627.15,2723.34,2832.29
2174.55,2256.59,2281.86,2317.09,2370.69,2433.47,2506.12,2589.38,2684.18,2791.57
2196.90,2279.78,2305.31,2340.90,2395.05,2458.48,2531.87,2615.99,2711.77,2820.26
2268.99,2354.59,2380.96,2417.72,2473.65,2539.16,2614.95,2701.83,2800.75,2912.80
2377.27,2466.96,2494.58,2533.09,2591.69,2660.33,2739.74,2830.77,2934.41,3051.80
2502.18,2596.59,2625.66,2666.20,2727.87,2800.12,2883.70,2979.51,3088.60,3212.16
2622.79,2721.74,2752.22,2794.70,2859.35,2935.08,3022.70,3123.12,3237.46,3366.99
2721.49,2824.16,2855.79,2899.87,2966.96,3045.53,3136.44,3240.65,3359.30,3493.69
2787.76,2892.94,2925.33,2970.49,3039.21,3119.70,3212.82,3319.57,3441.10,3578.77
2819.89,2926.28,2959.05,3004.73,3074.23,3155.65,3249.85,3357.82,3480.76,3620.02
2824.33,2930.88,2963.70,3009.45,3079.07,3160.62,3254.96,3363.11,3486.24,3625.71
2812.94,2919.07,2951.75,2997.32,3066.66,3147.87,3241.84,3349.55,3472.18,3611.09
2798.94,2904.54,2937.06,2982.40,3051.40,3132.21,3225.71,3332.88,3454.90,3593.12
2792.66,2898.03,2930.48,2975.72,3044.55,3125.18,3218.47,3325.40,3447.15,3585.07
2798.34,2903.91,2936.43,2981.76,3050.74,3131.53,3225.01,3332.16,3454.16,3592.35
2812.79,2918.91,2951.59,2997.16,3066.49,3147.70,3241.67,3349.37,3471.99,3610.90
2826.40,2933.03,2965.87,3011.66,3081.33,3162.93,3257.35,3365.57,3488.79,3628.37
2826.08,2932.70,2965.54,3011.32,3080.99,3162.58,3256.99,3365.20,3488.40,3627.97
2807.55,2913.48,2946.10,2991.58,3060.79,3141.85,3235.63,3343.14,3465.53,3604.18
2812.87,2919.00,2951.68,2997.25,3066.58,3147.80,3241.76,3349.47,3472.10,3611.01
2744.02,2847.55,2879.43,2923.89,2991.52,3070.75,3162.42,3267.49,3387.11,3522.62
2595.47,2693.39,2723.55,2765.59,2829.57,2904.51,2991.21,3090.59,3203.74,3331.92
2400.60,2491.17,2519.07,2557.95,2617.13,2686.44,2766.63,2858.55,2963.21,3081.76
2330.04,2417.95,2445.03,2482.77,2540.21,2607.48,2685.32,2774.53,2876.11,2991.18
2248.80,2333.64,2359.77,2396.20,2451.63,2516.56,2591.68,2677.79,2775.83,2886.88
2216.64,2300.27,2326.03,2361.94,2416.58,2480.57,2554.62,2639.50,2736.13,2845.60
2239.65,2324.15,2350.17,2386.45,2441.66,2506.32,2581.14,2666.89,2764.53,2875.14
2313.41,2400.69,2427.57,2465.05,2522.07,2588.87,2666.15,2754.73,2855.58,2969.83
2424.10,2515.55,2543.72,2582.99,2642.74,2712.73,2793.71,2886.53,2992.21,3111.92
2551.76,2648.03,2677.68,2719.02,2781.92,2855.59,2940.84,3038.54,3149.79,3275.80
2675.01,2775.94,2807.02,2850.35,2916.29,2993.52,3082.88,3185.31,3301.93,3434.03
2775.91,2880.64,2912.89,2957.86,3026.28,3106.43,3199.16,3305.45,3426.47,3563.55
2843.69,2950.98,2984.02,3030.08,3100.18,3182.28,3277.28,3386.16,3510.14,3650.57
2876.59,2985.12,3018.55,3065.15,3136.05,3219.11,3315.20,3425.35,3550.75,3692.81
2881.19,2989.90,3023.37,3070.05,3141.07,3224.25,3320.50,3430.82,3556.43,3698.72
2869.59,2977.85,3011.20,3057.68,3128.41,3211.27,3307.13,3417.00,3542.11,3683.82
2855.25,2962.98,2996.15,3042.41,3112.79,3195.22,3290.61,3399.93,3524.41,3665.42
2848.73,2956.21,2989.31,3035.46,3105.67,3187.92,3283.09,3392.17,3516.36,3657.04
2854.33,2962.02,2995.19,3041.43,3111.78,3194.20,3289.55,3398.84,3523.28,3664.23
2868.83,2977.07,3010.40,3056.88,3127.59,3210.42,3306.26,3416.10,3541.17,3682.85
2882.42,2991.17,3024.66,3071.36,3142.41,3225.63,3321.92,3432.29,3557.95,3700.29
2887.34,2996.27,3029.82,3076.59,3147.77,3231.13,3327.58,3438.14,3564.01,3706.60
2920.66,3030.85,3064.78,3112.10,3184.09,3268.42,3365.98,3477.81,3605.14,3749.38
2895.11,3004.34,3037.98,3084.88,3156.24,3239.83,3336.54,3447.39,3573.61,3716.58
2797.24,2902.78,2935.28,2980.59,3049.54,3130.31,3223.75,3330.86,3452.80,3590.94
2636.87,2736.35,2766.99,2809.71,2874.70,2950.83,3038.92,3139.89,3254.84,3385.06
2445.55,2537.81,2566.23,2605.85,2666.13,2736.73,2818.43,2912.07,3018.68,3139.46
2371.57,2461.05,2488.60,2527.02,2585.48,2653.95,2733.18,2823.98,2927.37,3044.49
2290.37,2376.78,2403.40,2440.50,2496.95,2563.08,2639.59,2727.29,2827.14,2940.25
2258.14,2343.33,2369.57,2406.15,2461.81,2527.01,2602.44,2688.91,2787.35,2898.87
2276.19,2362.07,2388.51,2425.39,2481.49,2547.21,2623.25,2710.40,2809.64,2922.04
2348.83,2437.44,2464.74,2502.79,2560.68,2628.50,2706.96,2796.90,2899.30,3015.29
2457.90,2550.63,2579.19,2619.01,2679.59,2750.56,2832.67,2926.78,3033.93,3155.32
2583.71,2681.19,2711.22,2753.07,2816.76,2891.35,2977.67,3076.60,3189.24,3316.83
2705.17,2807.23,2838.67,2882.49,2949.17,3027.27,3117.64,3221.22,3339.16,3472.75
2804.55,2910.36,2942.95,2988.38,3057.51,3138.48,3232.17,3339.56,3461.82,3600.32
2871.25,2979.57,3012.94,3059.45,3130.22,3213.12,3309.04,3418.98,3544.15,3685.95
2903.53,3013.07,3046.81,3093.85,3165.42,3249.25,3346.24,3457.42,3584.00,3727.39
