2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
5739.40,5920.43,6636.87,7398.41,8168.97,8966.50,9783.73,10612.40,11443.34,12266.49
5841.56,6025.78,6754.85,7529.86,8314.06,9125.72,9957.45,10800.81,11646.49,12484.25
5896.41,6082.33,6818.13,7600.32,8391.82,9211.04,10050.52,10901.75,11755.32,12600.91
5869.57,6054.62,6786.96,7565.52,8353.36,9168.79,10004.40,10851.71,11701.37,12543.07
5756.72,5938.46,6657.99,7422.98,8197.12,8998.70,9820.56,10654.31,11490.60,12319.27
5532.46,5707.11,6398.65,7133.87,7877.90,8648.31,9438.23,10239.59,11043.41,11839.91
5238.24,5403.63,6058.48,6754.70,7459.25,8188.80,8936.86,9695.76,10456.99,11211.32
4899.09,5053.78,5666.30,6317.52,6976.54,7658.96,8358.73,9068.66,9780.80,10486.48
4534.29,4677.24,5243.01,5844.52,6453.22,7083.28,7728.98,8383.78,9040.44,9691.00
4390.89,4529.33,5077.21,5659.70,6249.15,6859.29,7484.57,8118.68,8754.58,9384.58
4333.80,4470.44,5011.20,5586.11,6167.90,6770.11,7387.27,8013.13,8640.77,9262.58
4376.85,4514.84,5060.97,5641.60,6229.17,6837.35,7460.64,8092.72,8726.59,9354.57
4503.17,4645.15,5207.03,5804.42,6408.94,7034.67,7675.94,8326.25,8978.41,9624.51
4692.89,4840.84,5426.39,6048.94,6678.92,7331.01,7999.29,8676.98,9356.60,10029.90
4911.59,5066.44,5679.28,6330.83,6990.16,7672.64,8372.05,9081.31,9792.59,10497.25
5121.64,5283.09,5922.03,6601.32,7288.71,8000.20,8729.29,9468.60,10209.95,10944.37
5293.79,5460.67,6121.08,6823.20,7533.71,8269.11,9022.70,9786.86,10553.13,11312.24
5408.80,5579.30,6254.06,6971.44,7697.38,8448.76,9218.72,9999.48,10782.40,11558.00
5463.75,5635.98,6317.60,7042.27,7775.58,8534.59,9312.38,10101.07,10891.95,11675.42
5470.10,5642.54,6324.95,7050.45,7784.62,8544.51,9323.21,10112.82,10904.61,11689.00
5448.84,5620.60,6300.35,7023.04,7754.35,8511.29,9286.96,10073.50,10862.21,11643.55
