2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
2509.32,2604.00,2633.15,2673.80,2735.66,2808.11,2891.93,2988.01,3097.41,3221.33
2534.96,2630.60,2660.05,2701.12,2763.60,2836.79,2921.47,3018.54,3129.05,3254.24
2617.96,2716.73,2747.15,2789.56,2854.09,2929.68,3017.13,3117.37,3231.50,3360.79
2742.70,2846.18,2878.05,2922.48,2990.08,3069.27,3160.89,3265.91,3385.48,3520.93
2886.64,2995.55,3029.09,3075.85,3147.01,3230.35,3326.78,3437.31,3563.16,3705.71
3025.63,3139.78,3174.93,3223.95,3298.53,3385.88,3486.96,3602.81,3734.71,3884.13
3139.36,3257.80,3294.28,3345.14,3422.52,3513.16,3618.03,3738.24,3875.10,4030.14
3215.70,3337.03,3374.39,3426.48,3505.75,3598.59,3706.02,3829.14,3969.34,4128.14
3252.66,3375.37,3413.17,3465.86,3546.04,3639.95,3748.61,3873.15,4014.95,4175.58
3257.65,3380.56,3418.41,3471.18,3551.48,3645.54,3754.36,3879.10,4021.12,4181.99
3244.36,3366.76,3404.46,3457.02,3536.99,3630.66,3739.04,3863.26,4004.71,4164.92
3228.00,3349.79,3387.30,3439.59,3519.15,3612.35,3720.19,3843.79,3984.52,4143.93
3220.49,3341.99,3379.41,3431.58,3510.97,3603.95,3711.53,3834.84,3975.24,4134.28
3226.70,3348.44,3385.93,3438.20,3517.74,3610.90,3718.69,3842.24,3982.91,4142.26
3242.98,3365.33,3403.02,3455.55,3535.49,3629.12,3737.46,3861.63,4003.01,4163.16
3258.25,3381.18,3419.04,3471.82,3552.13,3646.21,3755.05,3879.81,4021.86,4182.76
3257.43,3380.33,3418.18,3470.95,3551.24,3645.29,3754.11,3878.83,4020.84,4181.71
3230.98,3352.88,3390.42,3442.76,3522.40,3615.69,3723.62,3847.33,3988.19,4147.75
3237.47,3359.62,3397.24,3449.68,3529.48,3622.95,3731.11,3855.07,3996.21,4156.09
3159.11,3278.29,3315.00,3366.18,3444.05,3535.26,3640.79,3761.75,3899.48,4055.49
2988.60,3101.35,3136.08,3184.50,3258.16,3344.45,3444.29,3558.72,3689.01,3836.60
2764.27,2868.56,2900.68,2945.46,3013.59,3093.40,3185.75,3291.59,3412.10,3548.61
2582.59,2680.03,2710.04,2751.88,2815.54,2890.10,2976.38,3075.26,3187.85,3315.39
2492.14,2586.17,2615.13,2655.50,2716.93,2788.88,2872.13,2967.56,3076.20,3199.27
2456.21,2548.87,2577.41,2617.20,2677.75,2748.66,2830.72,2924.76,3031.84,3153.14
2481.52,2575.15,2603.98,2644.18,2705.35,2777.00,2859.89,2954.91,3063.09,3185.64
2563.20,2659.90,2689.69,2731.21,2794.39,2868.39,2954.02,3052.16,3163.91,3290.49
2685.87,2787.20,2818.41,2861.92,2928.12,3005.67,3095.40,3198.24,3315.33,3447.97
2827.39,2934.06,2966.91,3012.72,3082.41,3164.04,3258.49,3366.75,3490.02,3629.64
2964.02,3075.85,3110.29,3158.31,3231.37,3316.95,3415.96,3529.45,3658.67,3805.05
3075.84,3191.89,3227.63,3277.46,3353.27,3442.08,3544.83,3662.60,3796.70,3948.60
3150.93,3269.80,3306.42,3357.46,3435.13,3526.10,3631.36,3752.01,3889.38,4044.98
3187.33,3307.58,3344.61,3396.25,3474.81,3566.84,3673.31,3795.36,3934.31,4091.71
3192.35,3312.79,3349.89,3401.60,3480.29,3572.46,3679.11,3801.34,3940.51,4098.16
3179.45,3299.40,3336.35,3387.85,3466.23,3558.02,3664.24,3785.98,3924.59,4081.60
3163.59,3282.95,3319.71,3370.96,3448.94,3540.28,3645.96,3767.09,3905.01,4061.24
3156.48,3275.57,3312.25,3363.38,3441.18,3532.32,3637.76,3758.62,3896.23,4052.11
3162.91,3282.24,3318.99,3370.23,3448.19,3539.51,3645.17,3766.28,3904.17,4060.36
3179.28,3299.23,3336.17,3387.67,3466.04,3557.83,3664.04,3785.77,3924.37,4081.38
3194.70,3315.23,3352.35,3404.10,3482.85,3575.08,3681.81,3804.13,3943.41,4101.17
3196.44,3317.04,3354.18,3405.96,3484.75,3577.04,3683.82,3806.21,3945.56,4103.42
3199.97,3320.70,3357.89,3409.72,3488.60,3580.99,3687.89,3810.42,3949.92,4107.95
