2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
13432.00,13856.30,15536.30,17321.99,19128.82,20999.48,22917.17,24862.13,26812.54,28744.70
12931.70,13340.18,14957.56,16676.75,18416.32,20217.37,22063.75,23936.40,25814.33,27674.69
12314.81,12703.88,14244.41,15881.87,17538.70,19254.12,21012.73,22796.38,24585.06,26357.00
11547.83,11912.67,13357.34,14892.93,16446.73,18055.49,19704.83,21377.70,23055.29,24717.19
10758.18,11098.02,12443.74,13874.33,15322.02,16821.13,18358.40,19918.07,21482.61,23033.03
10449.30,10779.40,12086.57,13476.18,14882.40,16338.59,17831.88,19346.95,20866.78,22372.91
10327.16,10653.41,11945.34,13318.75,14708.57,16147.79,17623.70,19121.14,20623.28,22111.90
10407.85,10736.64,12038.64,13422.75,14823.41,16273.84,17761.23,19270.32,20784.15,22284.33
10694.50,11032.34,12370.11,13792.25,15231.39,16721.65,18249.86,19800.33,21355.65,22896.95
11124.41,11475.80,12867.23,14346.41,15843.26,17393.25,18982.67,20595.21,22212.77,23815.71
11619.92,11986.94,13440.21,14985.13,16548.50,18167.34,19827.32,21511.39,23200.68,24874.69
12072.33,12453.04,13959.76,15561.43,17182.11,18859.54,20578.42,22321.33,24068.99,25800.25
12477.33,12870.83,14428.16,16083.60,17758.69,19492.42,21269.00,23070.41,24876.72,26666.08
12760.51,13162.96,14755.72,16448.81,18161.96,19935.09,21752.03,23594.36,25441.70,27271.70
12911.50,13318.75,14930.46,16643.66,18377.14,20171.30,22009.80,23873.97,25743.21,27594.90
12951.83,13360.38,14977.22,16695.84,18434.80,20234.62,22078.91,23948.95,25824.07,27681.57
12924.64,13332.35,14945.89,16660.96,18396.31,20192.40,22032.85,23899.00,25770.21,27623.85
12879.26,13285.55,14893.47,16602.55,18331.83,20121.64,21955.65,23815.27,25679.93,27527.07
12854.91,13260.43,14865.32,16571.17,18297.19,20083.61,21914.16,23770.26,25631.40,27475.05
12868.30,13274.23,14880.74,16588.34,18316.13,20104.39,21936.82,23794.84,25657.90,27503.45
12908.40,13315.58,14927.01,16639.88,18373.00,20166.80,22004.91,23868.68,25737.51,27588.79
13169.29,13584.67,15228.56,16975.96,18744.06,20574.05,22449.25,24350.64,26257.21,28145.87
13328.34,13748.70,15412.34,17180.77,18970.15,20822.19,22719.98,24644.29,26573.84,28485.27
13304.07,13723.65,15384.16,17149.30,18935.37,20783.98,22678.28,24599.05,26525.05,28432.97
13079.45,13492.50,15127.90,16866.43,18625.71,20447.32,22315.07,24209.83,26110.40,27993.71
12599.50,12997.40,14572.88,16247.71,17942.54,19697.45,21496.85,23322.31,25153.39,26967.86
11951.40,12328.86,13823.48,15412.34,17020.18,18685.05,20392.18,22124.08,23861.34,25582.88
11218.01,11572.34,12975.40,14466.95,15976.32,17539.28,19141.98,20767.99,22399.08,24015.43
10434.26,10763.49,12066.68,13452.05,14853.92,16305.16,17792.68,19301.38,20814.51,22313.76
10112.45,10431.53,11694.56,13037.23,14395.90,15802.42,17244.13,18706.37,20172.91,21626.01
9984.36,10299.40,11546.44,12872.12,14213.60,15602.32,17025.79,18469.54,19917.54,21352.26
10073.95,10391.81,11650.03,12987.60,14341.10,15742.27,17178.49,18635.17,20096.14,21543.71
10363.71,10690.71,11985.10,13361.11,14753.51,16194.94,17672.42,19170.94,20673.86,22162.98
10798.97,11139.70,12488.41,13922.16,15373.00,16874.91,18414.36,19975.71,21541.64,23093.19
11300.89,11657.45,13068.80,14569.15,16087.36,17659.01,19269.92,20903.74,22542.33,24165.85
