Zone code,Zone ID,Technology,Item,2015,2020,2025,2030,2035,2040,2045,2050
NIC.East,NICZ2,COA_SC,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,COA_USC,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,COA_USC,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,COA_IGCC,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,COA_IGCC,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,COA_SC_CCS,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,COA_SC_CCS,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,COA_OXY_CCS,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,COA_OXY_CCS,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,COA_IGCC_CCS,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,COA_IGCC_CCS,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,GAS_OCGT,Gross Output (GWh),0,0,156,0,0,0,0,0
NIC.East,NICZ2,GAS_OCGT,Net Output (GWh),0,0,145,0,0,0,0,0
NIC.East,NICZ2,GAS_CCGT,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,GAS_CCGT,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,GAS_CC_CCS,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,GAS_CC_CCS,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,OIL_ST,Gross Output (GWh),273,284,235,0,0,0,0,0
NIC.East,NICZ2,OIL_ST,Net Output (GWh),253,265,219,0,0,0,0,0
NIC.East,NICZ2,NUK_LWR,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,NUK_LWR,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,HYD_LG,Hydropower Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,HYD_SM,Hydropower Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,HYD_PS,Storage Input (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,HYD_PS,Storage Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,BIO_ST,Gross Output (GWh),0,0,76,0,0,0,0,0
NIC.East,NICZ2,BIO_ST,Net Output (GWh),0,0,71,0,0,0,0,0
NIC.East,NICZ2,BIGCC_CCS,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,BIGCC_CCS,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,BESS_ST1,Storage Input (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,BESS_ST1,Storage Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,BESS_ST4,Storage Input (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,BESS_ST4,Storage Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,BESS_ST8,Storage Input (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,BESS_ST8,Storage Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,All non-hydro renewables,Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,Wind,Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,PV,Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,CSP,Output (GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,Other Renewalbes,Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_SUB,Gross Output (GWh),132,228,228,0,0,0,0,0
NIC.West,NICZ3,COA_SUB,Net Output (GWh),123,212,212,0,0,0,0,0
NIC.West,NICZ3,COA_SC,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_SC,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_USC,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_USC,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_IGCC,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_IGCC,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_SC_CCS,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_SC_CCS,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_OXY_CCS,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_OXY_CCS,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_IGCC_CCS,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,COA_IGCC_CCS,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,GAS_OCGT,Gross Output (GWh),261,440,534,0,0,0,0,0
NIC.West,NICZ3,GAS_OCGT,Net Output (GWh),243,409,496,0,0,0,0,0
NIC.West,NICZ3,GAS_CCGT,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,GAS_CCGT,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,GAS_CC_CCS,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,GAS_CC_CCS,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,OIL_ST,Gross Output (GWh),1186,715,1161,0,0,0,0,0
NIC.West,NICZ3,OIL_ST,Net Output (GWh),1103,665,1080,0,0,0,0,0
NIC.West,NICZ3,NUK_LWR,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,NUK_LWR,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,HYD_SM,Hydropower Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,BIO_ST,Gross Output (GWh),294,661,929,0,0,0,0,0
NIC.West,NICZ3,BIO_ST,Net Output (GWh),274,615,864,0,0,0,0,0
NIC.West,NICZ3,BIGCC_CCS,Gross Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,BIGCC_CCS,Net Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,BESS_ST1,Storage Input (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,BESS_ST1,Storage Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,BESS_ST4,Storage Input (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,BESS_ST4,Storage Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,BESS_ST8,Storage Input (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,BESS_ST8,Storage Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,All non-hydro renewables,Output (GWh),846,846,846,0,0,0,0,0
NIC.West,NICZ3,Wind,Output (GWh),829,829,829,0,0,0,0,0
NIC.West,NICZ3,PV,Output (GWh),18,18,18,0,0,0,0,0
NIC.West,NICZ3,CSP,Output (GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,Other Renewalbes,Output (GWh),0,0,0,0,0,0,0,0
NIC.OffRgn1,NICZF2,All Renewables,Output (GWh),0,0,0,0,0,0,0,0
NIC.OffRgn2,NICZF3,All Renewables,Output (GWh),0,0,0,0,0,0,0,0
NIC.Central,NICZ1,Transmission to ET2166,(GWh),0,0,0,0,0,0,0,0
NIC.Central,NICZ1,Transmission to NICZ2,(GWh),298,338,260,0,0,0,0,0
NIC.Central,NICZ1,Transmission to ET2168,(GWh),0,0,0,0,0,0,0,0
NIC.Central,NICZ1,Transmission to NICZ3,(GWh),0,0,1,0,0,0,0,0
NIC.East,NICZ2,Transmission to ET2170,(GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,Transmission to CRIZ0,(GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,Transmission to ET2172,(GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,Transmission to NICZ3,(GWh),0,0,0,0,0,0,0,0
NIC.East,NICZ2,Transmission to NICZ1,(GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,Transmission to ET2175,(GWh),336,0,0,0,0,0,0,0
NIC.West,NICZ3,Transmission to CRIZ0,(GWh),1067,622,1279,0,0,0,0,0
NIC.West,NICZ3,Transmission to NICZ2,(GWh),0,0,0,0,0,0,0,0
NIC.West,NICZ3,Transmission to NICZ1,(GWh),881,1033,695,0,0,0,0,0
NIC.OffRgn1,NICZF2,Transmission to NICZ3,(GWh),0,0,0,0,0,0,0,0
NIC.OffRgn2,NICZF3,Transmission to NICZ2,(GWh),0,0,0,0,0,0,0,0
